UniProtID	GO_ID	GO_Name	GO_Aspect
A0A2K3DGE0	GO:0016874	ligase activity	molecular_function
A0A2K3DGH0	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DGH0	GO:0050421	nitrite reductase (NO-forming) activity	molecular_function
A0A2K3DHR8	GO:0003743	translation initiation factor activity	molecular_function
A0A2K3DHR8	GO:0003743	translation initiation factor activity	molecular_function
A0A2K3DHR8	GO:0003924	GTPase activity	molecular_function
A0A2K3DHR8	GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	molecular_function
A0A2K3DGC8	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A0A2K3DGC8	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A0A2K3DGR8	GO:0004842	ubiquitin-protein transferase activity	molecular_function
A0A2K3DGR8	GO:0061630	ubiquitin protein ligase activity	molecular_function
A0A2K3DGQ5	GO:0016301	kinase activity	molecular_function
A0A2K3DGQ2	GO:0016301	kinase activity	molecular_function
A0A2K3DHD1	GO:0030674	protein-macromolecule adaptor activity	molecular_function
A0A2K3DI57	GO:0031386	protein tag activity	molecular_function
A0A2K3DH56	GO:0004672	protein kinase activity	molecular_function
A0A2K3DH56	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DH56	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8J441	GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	molecular_function
A8J441	GO:0008168	methyltransferase activity	molecular_function
A8JGG5	GO:0003824	catalytic activity	molecular_function
A8JGG5	GO:0004039	allophanate hydrolase activity	molecular_function
A0A2K3DGI5	GO:0016740	transferase activity	molecular_function
A0A2K3DI67	GO:0003700	DNA-binding transcription factor activity	molecular_function
A0A2K3DI67	GO:0003700	DNA-binding transcription factor activity	molecular_function
A0A2K3DGS1	GO:0003700	DNA-binding transcription factor activity	molecular_function
A0A2K3DGE7	GO:0003989	acetyl-CoA carboxylase activity	molecular_function
A0A2K3DGE7	GO:0004075	biotin carboxylase activity	molecular_function
A0A2K3DGE7	GO:0016874	ligase activity	molecular_function
A0A2K3DGE7	GO:0003989	acetyl-CoA carboxylase activity	molecular_function
A0A2K3DGE7	GO:0004075	biotin carboxylase activity	molecular_function
A0A2K3DGE7	GO:0016874	ligase activity	molecular_function
A0A2K3DI04	GO:0016740	transferase activity	molecular_function
A0A2K3DHX9	GO:0004565	beta-galactosidase activity	molecular_function
A0A2K3DHX9	GO:0004565	beta-galactosidase activity	molecular_function
A0A2K3DHX9	GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function
A0A2K3DHZ1	GO:0003855	3-dehydroquinate dehydratase activity	molecular_function
A0A2K3DHZ1	GO:0004764	shikimate 3-dehydrogenase (NADP+) activity	molecular_function
A0A2K3DHZ1	GO:0004764	shikimate 3-dehydrogenase (NADP+) activity	molecular_function
A0A2K3DHZ1	GO:0003855	3-dehydroquinate dehydratase activity	molecular_function
A0A2K3DHZ1	GO:0004764	shikimate 3-dehydrogenase (NADP+) activity	molecular_function
A0A2K3DHZ1	GO:0004764	shikimate 3-dehydrogenase (NADP+) activity	molecular_function
A0A2K3DIC8	GO:0005483	soluble NSF attachment protein activity	molecular_function
A0A2K3DHZ2	GO:0120147	formylglycine-generating oxidase activity	molecular_function
A0A2K3DHS7	GO:0004017	adenylate kinase activity	molecular_function
A0A2K3DHS7	GO:0004385	guanylate kinase activity	molecular_function
A0A2K3DHS7	GO:0016301	kinase activity	molecular_function
A0A2K3DGK9	GO:0009881	photoreceptor activity	molecular_function
Q4VKB6	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function
Q4VKB6	GO:0016860	intramolecular oxidoreductase activity	molecular_function
A0A2K3DGB2	GO:0001653	peptide receptor activity	molecular_function
A0A2K3DGB2	GO:0003824	catalytic activity	molecular_function
A0A2K3DGB2	GO:0004383	guanylate cyclase activity	molecular_function
A0A2K3DGB2	GO:0016829	lyase activity	molecular_function
A0A2K3DGD3	GO:0016740	transferase activity	molecular_function
A0A2K3DGD3	GO:0016992	lipoate synthase activity	molecular_function
A0A2K3DGD3	GO:0016992	lipoate synthase activity	molecular_function
A0A2K3DHN3	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DI28	GO:0004672	protein kinase activity	molecular_function
A0A2K3DI28	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DI28	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DI28	GO:0004713	protein tyrosine kinase activity	molecular_function
A0A2K3DI22	GO:0004197	cysteine-type endopeptidase activity	molecular_function
A0A2K3DI22	GO:0008234	cysteine-type peptidase activity	molecular_function
A0A2K3DI95	GO:0004497	monooxygenase activity	molecular_function
A0A2K3DI95	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function
A8JEV1	GO:0045156	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	molecular_function
A0A2K3DHM8	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DHM8	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DGA9	GO:0004422	hypoxanthine phosphoribosyltransferase activity	molecular_function
A0A2K3DGA9	GO:0004422	hypoxanthine phosphoribosyltransferase activity	molecular_function
A0A2K3DGA9	GO:0016757	glycosyltransferase activity	molecular_function
A0A2K3DGA9	GO:0052657	guanine phosphoribosyltransferase activity	molecular_function
A0A2K3DHL2	GO:0004527	exonuclease activity	molecular_function
A0A2K3DHL2	GO:0004534	5'-3' RNA exonuclease activity	molecular_function
A0A2K3DH80	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DH80	GO:0042626	ATPase-coupled transmembrane transporter activity	molecular_function
A0A2K3DH80	GO:0140359	ABC-type transporter activity	molecular_function
A0A2K3DIA9	GO:0004672	protein kinase activity	molecular_function
A0A2K3DIA9	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DIA9	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DH85	GO:0003824	catalytic activity	molecular_function
A0A2K3DH02	GO:0016740	transferase activity	molecular_function
A0A2K3DGH9	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DGH9	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DHB1	GO:0004620	phospholipase activity	molecular_function
A0A2K3DHD9	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DHX3	GO:0004749	ribose phosphate diphosphokinase activity	molecular_function
A0A2K3DHX3	GO:0004749	ribose phosphate diphosphokinase activity	molecular_function
A0A2K3DHX3	GO:0016301	kinase activity	molecular_function
A0A2K3DI59	GO:0031386	protein tag activity	molecular_function
A0A2K3DIB1	GO:0016787	hydrolase activity	molecular_function
A0A2K3DI00	GO:0008113	peptide-methionine (S)-S-oxide reductase activity	molecular_function
A0A2K3DI00	GO:0008113	peptide-methionine (S)-S-oxide reductase activity	molecular_function
A0A2K3DI00	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DI00	GO:0036456	L-methionine-(S)-S-oxide reductase activity	molecular_function
A0A2K3DI13	GO:0004672	protein kinase activity	molecular_function
A0A2K3DI13	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DI13	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DIA1	GO:0004672	protein kinase activity	molecular_function
A0A2K3DIA1	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8JEV9	GO:0051745	4-hydroxy-3-methylbut-2-enyl diphosphate reductase activity	molecular_function
A0A2K3DH39	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DH39	GO:0042626	ATPase-coupled transmembrane transporter activity	molecular_function
A0A2K3DH39	GO:0140359	ABC-type transporter activity	molecular_function
A0A2K3DH49	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DH49	GO:0140359	ABC-type transporter activity	molecular_function
A0A2K3DGW3	GO:0004144	diacylglycerol O-acyltransferase activity	molecular_function
A0A2K3DGW3	GO:0008374	O-acyltransferase activity	molecular_function
A0A2K3DGW3	GO:0016746	acyltransferase activity	molecular_function
A0A2K3DGY3	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DHC0	GO:0009881	photoreceptor activity	molecular_function
A0A2K3DH95	GO:0004521	RNA endonuclease activity	molecular_function
A0A2K3DH95	GO:0004521	RNA endonuclease activity	molecular_function
A0A2K3DH95	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DH95	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DH95	GO:0004676	3-phosphoinositide-dependent protein kinase activity	molecular_function
A0A2K3DH95	GO:0004677	DNA-dependent protein kinase activity	molecular_function
A0A2K3DH95	GO:0004679	AMP-activated protein kinase activity	molecular_function
A0A2K3DH95	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function
A0A2K3DH95	GO:0004711	ribosomal protein S6 kinase activity	molecular_function
A0A2K3DH95	GO:0035175	histone H3S10 kinase activity	molecular_function
A0A2K3DH95	GO:0035402	histone H3T11 kinase activity	molecular_function
A0A2K3DH95	GO:0035403	histone H3T6 kinase activity	molecular_function
A0A2K3DH95	GO:0035979	histone H2AXS139 kinase activity	molecular_function
A0A2K3DH95	GO:0044022	histone H3S28 kinase activity	molecular_function
A0A2K3DH95	GO:0044023	histone H4S1 kinase activity	molecular_function
A0A2K3DH95	GO:0044024	histone H2AS1 kinase activity	molecular_function
A0A2K3DH95	GO:0044025	histone H2BS14 kinase activity	molecular_function
A0A2K3DH95	GO:0072354	histone H3T3 kinase activity	molecular_function
A0A2K3DH95	GO:0072371	histone H2AS121 kinase activity	molecular_function
A0A2K3DH95	GO:0072518	Rho-dependent protein serine/threonine kinase activity	molecular_function
A0A2K3DH95	GO:0140823	histone H2BS36 kinase activity	molecular_function
A0A2K3DHA4	GO:0004521	RNA endonuclease activity	molecular_function
A0A2K3DHA4	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DHA4	GO:0004676	3-phosphoinositide-dependent protein kinase activity	molecular_function
A0A2K3DHA4	GO:0004677	DNA-dependent protein kinase activity	molecular_function
A0A2K3DHA4	GO:0004679	AMP-activated protein kinase activity	molecular_function
A0A2K3DHA4	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function
A0A2K3DHA4	GO:0004711	ribosomal protein S6 kinase activity	molecular_function
A0A2K3DHA4	GO:0016301	kinase activity	molecular_function
A0A2K3DHA4	GO:0035175	histone H3S10 kinase activity	molecular_function
A0A2K3DHA4	GO:0035402	histone H3T11 kinase activity	molecular_function
A0A2K3DHA4	GO:0035403	histone H3T6 kinase activity	molecular_function
A0A2K3DHA4	GO:0035979	histone H2AXS139 kinase activity	molecular_function
A0A2K3DHA4	GO:0044022	histone H3S28 kinase activity	molecular_function
A0A2K3DHA4	GO:0044023	histone H4S1 kinase activity	molecular_function
A0A2K3DHA4	GO:0044024	histone H2AS1 kinase activity	molecular_function
A0A2K3DHA4	GO:0044025	histone H2BS14 kinase activity	molecular_function
A0A2K3DHA4	GO:0072354	histone H3T3 kinase activity	molecular_function
A0A2K3DHA4	GO:0072371	histone H2AS121 kinase activity	molecular_function
A0A2K3DHA4	GO:0072518	Rho-dependent protein serine/threonine kinase activity	molecular_function
A0A2K3DHA4	GO:0140823	histone H2BS36 kinase activity	molecular_function
A0A2K3DHA4	GO:0140855	histone H3S57 kinase activity	molecular_function
A0A2K3DHA4	GO:0140857	histone H3T45 kinase activity	molecular_function
A0A2K3DGS8	GO:0004672	protein kinase activity	molecular_function
A0A2K3DGS8	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DH20	GO:0004124	cysteine synthase activity	molecular_function
A0A2K3DH20	GO:0004124	cysteine synthase activity	molecular_function
A0A2K3DH20	GO:0016740	transferase activity	molecular_function
A0A2K3DGU0	GO:0004789	thiamine-phosphate diphosphorylase activity	molecular_function
A0A2K3DGU0	GO:0008902	hydroxymethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0008972	phosphomethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0008972	phosphomethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0016301	kinase activity	molecular_function
A0A2K3DGU0	GO:0004789	thiamine-phosphate diphosphorylase activity	molecular_function
A0A2K3DGU0	GO:0008902	hydroxymethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0008972	phosphomethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0008972	phosphomethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0016301	kinase activity	molecular_function
A0A2K3DGU0	GO:0004789	thiamine-phosphate diphosphorylase activity	molecular_function
A0A2K3DGU0	GO:0008902	hydroxymethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0008972	phosphomethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0008972	phosphomethylpyrimidine kinase activity	molecular_function
A0A2K3DGU0	GO:0016301	kinase activity	molecular_function
H3K2W2	GO:0004596	protein-N-terminal amino-acid acetyltransferase activity	molecular_function
H3K2W2	GO:0016746	acyltransferase activity	molecular_function
H3K2W2	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function
A0A2K3DI36	GO:0004452	isopentenyl-diphosphate delta-isomerase activity	molecular_function
A8JEU4	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DI06	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DG66	GO:0001671	ATPase activator activity	molecular_function
A0A2K3DG66	GO:0001671	ATPase activator activity	molecular_function
A0A2K3DHR9	GO:0000703	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	molecular_function
A0A2K3DHR9	GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function
A0A2K3DHR9	GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function
A0A2K3DHR9	GO:0016787	hydrolase activity	molecular_function
A0A2K3DHR9	GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function
A0A2K3DHR9	GO:0016829	lyase activity	molecular_function
A0A2K3DHR9	GO:0019104	DNA N-glycosylase activity	molecular_function
A0A2K3DHR9	GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function
A0A2K3DH97	GO:0017057	6-phosphogluconolactonase activity	molecular_function
A0A2K3DH97	GO:0017057	6-phosphogluconolactonase activity	molecular_function
A8JID6	GO:0005471	ATP:ADP antiporter activity	molecular_function
A0A2K3DHH0	GO:0003713	transcription coactivator activity	molecular_function
Q6V502	GO:0008137	NADH dehydrogenase (ubiquinone) activity	molecular_function
Q6V502	GO:0008137	NADH dehydrogenase (ubiquinone) activity	molecular_function
A0A2K3DIB9	GO:0004067	asparaginase activity	molecular_function
A0A2K3DIB9	GO:0004067	asparaginase activity	molecular_function
A0A2K3DIB8	GO:0004067	asparaginase activity	molecular_function
A0A2K3DHT3	GO:0008081	phosphoric diester hydrolase activity	molecular_function
A0A2K3DHT3	GO:0008081	phosphoric diester hydrolase activity	molecular_function
A0A2K3DHQ7	GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity	molecular_function
A8JEV2	GO:0004672	protein kinase activity	molecular_function
A8JEV2	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8JEV2	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	molecular_function
A0A2K3DHT6	GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity	molecular_function
A0A2K3DHE4	GO:0004620	phospholipase activity	molecular_function
A0A2K3DHY5	GO:0004672	protein kinase activity	molecular_function
A0A2K3DHY5	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DGX3	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DGX3	GO:0008171	O-methyltransferase activity	molecular_function
A0A2K3DGX3	GO:0008171	O-methyltransferase activity	molecular_function
A0A2K3DGX3	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A0A2K3DGX3	GO:0046983	protein dimerization activity	molecular_function
A0A2K3DHM7	GO:0004721	phosphoprotein phosphatase activity	molecular_function
A0A2K3DHM7	GO:0004721	phosphoprotein phosphatase activity	molecular_function
A8J403	GO:0015245	fatty acid transmembrane transporter activity	molecular_function
A0A2K3DIC2	GO:0004672	protein kinase activity	molecular_function
A0A2K3DIC2	GO:0004674	protein serine/threonine kinase activity	molecular_function
Q6QAY0	GO:0016491	oxidoreductase activity	molecular_function
