RxnID,Pathway,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
DAD2PT,Purine metabolism,A0A2K3E1X5_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,-0.157558441,-0.785127103,0.686641753
DCYTPT,Purine metabolism,A0A2K3E1X5_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,-0.126727059,-1.073980093,0.658164322
DCYTPT,Purine metabolism,A0A2K3E1X5_wild,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,-0.017838258,-0.856200874,0.611263573
DAMPH_REV,Purine metabolism,A0A2K3CZW1_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,0.226928085,-0.7228567,0.940508246
DAMPH_REV,Purine metabolism,A0A2K3CZW1_wild,OP(=O)([O-])[O-],0.837837517,-0.092764378,0.528251529
DAMPH_REV,Purine metabolism,A0A2K3DBK2_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,0.209606916,-0.448156983,0.822064996
DAMPH_REV,Purine metabolism,A0A2K3DBK2_wild,OP(=O)([O-])[O-],0.803846836,0.17409566,0.357773215
DMPH_REV,Purine metabolism,A0A2K3CZW1_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)CO)O,0.175864697,-0.818090141,0.848103344
DMPH_REV,Purine metabolism,A0A2K3CZW1_wild,OP(=O)([O-])[O-],0.837837517,-0.092764378,0.528251529
DMPH_REV,Purine metabolism,A0A2K3DBK2_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)CO)O,0.150125548,-0.571433067,0.714278519
DMPH_REV,Purine metabolism,A0A2K3DBK2_wild,OP(=O)([O-])[O-],0.803846836,0.17409566,0.357773215
FPGFT_REV,Purine metabolism,A0A2K3D664_wild,C([C@@H]1[C@H]([C@H](C(O1)NC(=O)CNC=O)O)O)OP(=O)(O)O,0.795538366,-0.995871842,1.171572447
FPGFT_REV,Purine metabolism,A0A2K3D664_wild,[H+]  ,1.213802695,0.069274597,0.756662667
FPGFT_REV,Purine metabolism,A0A2K3D664_wild,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],0.078231074,-1.60429883,1.211406827
UGAH_REV,Purine metabolism,A0A2K3DQ72_wild,[NH4+],2.191288471,0.97798425,0.99659127
UGAH_REV,Purine metabolism,A0A2K3DQ72_wild,[C@H](C(=O)[O-])(NC(=O)N)O,1.86285758,0.717970014,0.936009407
URDGLYCAH_REV,Purine metabolism,A0A2K3DNP5_wild,C(=O)=O,2.222936153,0.149486214,1.726327538
URDGLYCAH_REV,Purine metabolism,A0A2K3DNP5_wild,C(=O)C(=O)[O-],1.161151886,-0.03780552,1.090870857
URDGLYCAH_REV,Purine metabolism,A0A2K3DNP5_wild,[NH4+],1.271682978,0.538627923,0.878871799
arm_AIAL,Purine metabolism,A0A2K3CZ88_wild,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N[C@@H](CC(=O)O)C(=O)O,0.393571973,-1.091673136,0.988364697
arm_AIAL,Purine metabolism,A0A2K3CZB1_wild,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N[C@@H](CC(=O)O)C(=O)O,0.725294232,-1.183591127,1.451449156
arm_APPRT,Purine metabolism,A0A2K3DGA9_wild,C1=NC2=NC=NC(=C2N1)N,0.857084453,-2.229820728,1.977279305
arm_APPRT,Purine metabolism,A0A2K3DGA9_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.779452324,-1.137439132,1.284516811
arm_APPRT,Purine metabolism,A0A2K3DTH0_wild,C1=NC2=NC=NC(=C2N1)N,0.375554144,-1.485182166,1.469887495
arm_APPRT,Purine metabolism,A0A2K3DTH0_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.321569234,-0.872440815,1.154526114
arm_APPRT,Purine metabolism,A8IPS8_wild,C1=NC2=NC=NC(=C2N1)N,-0.094778202,-1.995237708,1.274363756
arm_APPRT,Purine metabolism,A8IPS8_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,-0.007493989,-1.20381856,0.859010696
arm_APPRT,Purine metabolism,A8IR93_wild,C1=NC2=NC=NC(=C2N1)N,0.211147696,-2.093923807,1.632354498
arm_APPRT,Purine metabolism,A8IR93_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.255662382,-0.883025944,0.963296294
arm_GBDP,Purine metabolism,A0A2K3CY00_wild,O,1.573423982,-0.487967312,1.330026865
arm_GBDP,Purine metabolism,A0A2K3CY00_wild,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])O)N=C(NC2=O)N,0.067338645,-1.679123163,1.436709523
arm_GBDP,Purine metabolism,Q8LSZ7_wild,O,1.437127233,0.347716242,0.780669093
arm_GBDP,Purine metabolism,Q8LSZ7_wild,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])O)N=C(NC2=O)N,-0.098488592,-0.776765406,0.763431668
arm_GPAR,Purine metabolism,A0A2K3DGA9_wild,C1=NC2=C(N1)C(=O)NC(=N2)N,0.985947788,-2.162353516,2.353101015
arm_GPAR,Purine metabolism,A0A2K3DGA9_wild,[H+]  ,1.664578676,0.028073555,1.238329053
arm_GPAR,Purine metabolism,A0A2K3DGA9_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.779452324,-1.137439132,1.284516811
arm_GPAR,Purine metabolism,A0A2K3DTH0_wild,C1=NC2=C(N1)C(=O)NC(=N2)N,0.527787268,-1.546875715,1.927935362
arm_GPAR,Purine metabolism,A0A2K3DTH0_wild,[H+]  ,1.077372789,0.143642187,1.110922694
arm_GPAR,Purine metabolism,A0A2K3DTH0_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.321569234,-0.872440815,1.154526114
arm_GPAR,Purine metabolism,A8IPS8_wild,C1=NC2=C(N1)C(=O)NC(=N2)N,0.08184845,-1.856034517,1.694422483
arm_GPAR,Purine metabolism,A8IPS8_wild,[H+]  ,0.89925921,0.039426778,0.806307912
arm_GPAR,Purine metabolism,A8IPS8_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,-0.007493989,-1.20381856,0.859010696
arm_GPAR,Purine metabolism,A8IR93_wild,C1=NC2=C(N1)C(=O)NC(=N2)N,0.474000633,-2.123539448,2.07419467
arm_GPAR,Purine metabolism,A8IR93_wild,[H+]  ,1.014117002,0.117260896,0.886395574
arm_GPAR,Purine metabolism,A8IR93_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.255662382,-0.883025944,0.963296294
arm_HPRT,Purine metabolism,A0A2K3DGA9_wild,C1=NC2=C(N1)C(=O)NC=N2,1.023028612,-1.944372177,2.175783157
arm_HPRT,Purine metabolism,A0A2K3DGA9_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.779452324,-1.137439132,1.284516811
arm_HPRT,Purine metabolism,A0A2K3DTH0_wild,C1=NC2=C(N1)C(=O)NC=N2,0.600224018,-1.335722208,1.73208487
arm_HPRT,Purine metabolism,A0A2K3DTH0_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.321569234,-0.872440815,1.154526114
arm_HPRT,Purine metabolism,A8IR93_wild,C1=NC2=C(N1)C(=O)NC=N2,0.529367745,-1.887862802,1.883037806
arm_HPRT,Purine metabolism,A8IR93_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.255662382,-0.883025944,0.963296294
arm_XPPRT,Purine metabolism,A0A2K3DGA9_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.779452324,-1.137439132,1.284516811
arm_XPPRT,Purine metabolism,A0A2K3DGA9_wild,C1=NC2=C(N1)C(=O)NC(=O)N2,0.842795968,-2.038392782,2.249219179
arm_XPPRT,Purine metabolism,A0A2K3DTH0_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.321569234,-0.872440815,1.154526114
arm_XPPRT,Purine metabolism,A0A2K3DTH0_wild,C1=NC2=C(N1)C(=O)NC(=O)N2,0.418046564,-1.458397627,1.839135766
arm_XPPRT,Purine metabolism,A8IR93_wild,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.255662382,-0.883025944,0.963296294
arm_XPPRT,Purine metabolism,A8IR93_wild,C1=NC2=C(N1)C(=O)NC(=O)N2,0.290216506,-1.942946196,1.915119171
arm_AAL_fum,Purine metabolism,A0A2K3CZ88_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)NC(CC(=O)[O-])C(=O)[O-],0.358890712,-1.163783908,1.075450897
arm_AAL_fum,Purine metabolism,A0A2K3CZB1_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)NC(CC(=O)[O-])C(=O)[O-],0.670994937,-1.224685907,1.535365701
arm_ADEC,Purine metabolism,A0A2K3CYK6_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,-0.119585037,-1.897741675,0.82545197
arm_ADEC,Purine metabolism,A0A2K3D1J3_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.726637721,-1.682985306,1.274148226
arm_ADEC,Purine metabolism,A0A2K3D4L1_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,-0.006888449,-1.762586951,0.733053207
arm_ADEC,Purine metabolism,A0A2K3D6F2_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,-0.277822167,-2.05389142,0.548873723
arm_ADEC,Purine metabolism,A0A2K3DDT3_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.456142038,-1.178436756,1.008960962
arm_ADEC,Purine metabolism,A0A2K3DQW9_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.499575555,-1.526180863,1.156256795
arm_ADEC,Purine metabolism,A0A2K3E3D4_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.128014907,-1.973576546,0.927168846
arm_ADEC,Purine metabolism,A0A2K3E877_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.044394769,-1.451884151,1.156244993
arm_ADEC,Purine metabolism,Q5YLC2_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.065873951,-1.35886693,1.00968504
arm_ADECn,Purine metabolism,A0A2K3CYK6_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,-0.119585037,-1.897741675,0.82545197
arm_ADECn,Purine metabolism,A0A2K3D1J3_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.726637721,-1.682985306,1.274148226
arm_ADECn,Purine metabolism,A0A2K3D4L1_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,-0.006888449,-1.762586951,0.733053207
arm_ADECn,Purine metabolism,A0A2K3D6F2_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,-0.277822167,-2.05389142,0.548873723
arm_ADECn,Purine metabolism,A0A2K3DDT3_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.456142038,-1.178436756,1.008960962
arm_ADECn,Purine metabolism,A0A2K3DQW9_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.499575555,-1.526180863,1.156256795
arm_ADECn,Purine metabolism,A0A2K3E3D4_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.128014907,-1.973576546,0.927168846
arm_ADECn,Purine metabolism,A0A2K3E877_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.044394769,-1.451884151,1.156244993
arm_ADECn,Purine metabolism,Q5YLC2_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.065873951,-1.35886693,1.00968504
arm_AGPOP,Purine metabolism,A0A2K3D9J3_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.351927876,-1.004419684,1.165047884
arm_AGPOP,Purine metabolism,A0A2K3D9J3_wild,[H+]  ,0.949093163,0.057091553,0.552373946
arm_AGPOP,Purine metabolism,A0A2K3D9J3_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.805715084,-1.121230841,1.201790094
arm_AGPOP,Purine metabolism,A0A2K3DPM5_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.464820325,-0.679913104,1.336017251
arm_AGPOP,Purine metabolism,A0A2K3DPM5_wild,[H+]  ,1.274523616,0.370547831,0.903826356
arm_AGPOP,Purine metabolism,A0A2K3DPM5_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],1.022781968,-0.880332768,1.478503227
arm_AGPOP,Purine metabolism,A0A2K3DST4_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.501916587,-0.604709506,1.353217125
arm_AGPOP,Purine metabolism,A0A2K3DST4_wild,[H+]  ,1.295955539,0.342642248,1.11950171
arm_AGPOP,Purine metabolism,A0A2K3DST4_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],1.132565618,-0.806460023,1.711830735
arm_AGPOP,Purine metabolism,A0A2K3DV78_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,1.099869251,-0.721759677,1.691178679
arm_AGPOP,Purine metabolism,A0A2K3DV78_wild,[H+]  ,1.940770507,0.037126839,1.613437653
arm_AGPOP,Purine metabolism,A0A2K3DV78_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],1.682362199,-0.9888134,2.105453968
arm_AGPOP,Purine metabolism,A0A2K3E3L1_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.47260958,-0.378691435,1.269878626
arm_AGPOP,Purine metabolism,A0A2K3E3L1_wild,[H+]  ,1.339034081,0.781960726,0.869378686
arm_AGPOP,Purine metabolism,A0A2K3E3L1_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.972827137,-0.575752676,1.436210632
arm_AGPOP,Purine metabolism,A0A2K3E3M1_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.386026472,-0.395923316,1.229790688
arm_AGPOP,Purine metabolism,A0A2K3E3M1_wild,[H+]  ,1.266060472,0.747129917,0.834916413
arm_AGPOP,Purine metabolism,A0A2K3E3M1_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.888080478,-0.6052351,1.392762303
arm_AGPOP,Purine metabolism,A0A2K3E3M5_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.193895489,-0.374881476,1.036188245
arm_AGPOP,Purine metabolism,A0A2K3E3M5_wild,[H+]  ,1.100008845,0.791916609,0.672405303
arm_AGPOP,Purine metabolism,A0A2K3E3M5_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.712949634,-0.560751081,1.2200104
arm_AGPOP,Purine metabolism,A0A2K3E3N8_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.391364723,-0.391496301,1.232877374
arm_AGPOP,Purine metabolism,A0A2K3E3N8_wild,[H+]  ,1.271851778,0.747133076,0.841035962
arm_AGPOP,Purine metabolism,A0A2K3E3N8_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.890532494,-0.603105783,1.396675348
arm_AGPOP,Purine metabolism,A8IVR6_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.583628058,-0.686265469,1.433839798
arm_AGPOP,Purine metabolism,A8IVR6_wild,[H+]  ,1.571334481,0.175109968,1.253171682
arm_AGPOP,Purine metabolism,A8IVR6_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],1.096290827,-0.989158452,1.78561151
arm_AGPOPm,Purine metabolism,A0A2K3D9J3_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.351927876,-1.004419684,1.165047884
arm_AGPOPm,Purine metabolism,A0A2K3D9J3_wild,[H+]  ,0.949093163,0.057091553,0.552373946
arm_AGPOPm,Purine metabolism,A0A2K3D9J3_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.805715084,-1.121230841,1.201790094
arm_AGPOPm,Purine metabolism,A0A2K3DST4_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.501916587,-0.604709506,1.353217125
arm_AGPOPm,Purine metabolism,A0A2K3DST4_wild,[H+]  ,1.295955539,0.342642248,1.11950171
arm_AGPOPm,Purine metabolism,A0A2K3DST4_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],1.132565618,-0.806460023,1.711830735
arm_AGPOPm,Purine metabolism,A0A2K3DV78_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,1.099869251,-0.721759677,1.691178679
arm_AGPOPm,Purine metabolism,A0A2K3DV78_wild,[H+]  ,1.940770507,0.037126839,1.613437653
arm_AGPOPm,Purine metabolism,A0A2K3DV78_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],1.682362199,-0.9888134,2.105453968
arm_AGPOPm,Purine metabolism,A0A2K3E3L1_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.47260958,-0.378691435,1.269878626
arm_AGPOPm,Purine metabolism,A0A2K3E3L1_wild,[H+]  ,1.339034081,0.781960726,0.869378686
arm_AGPOPm,Purine metabolism,A0A2K3E3L1_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.972827137,-0.575752676,1.436210632
arm_AGPOPm,Purine metabolism,A0A2K3E3M1_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.386026472,-0.395923316,1.229790688
arm_AGPOPm,Purine metabolism,A0A2K3E3M1_wild,[H+]  ,1.266060472,0.747129917,0.834916413
arm_AGPOPm,Purine metabolism,A0A2K3E3M1_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.888080478,-0.6052351,1.392762303
arm_AGPOPm,Purine metabolism,A0A2K3E3M5_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.193895489,-0.374881476,1.036188245
arm_AGPOPm,Purine metabolism,A0A2K3E3M5_wild,[H+]  ,1.100008845,0.791916609,0.672405303
arm_AGPOPm,Purine metabolism,A0A2K3E3M5_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.712949634,-0.560751081,1.2200104
arm_AGPOPm,Purine metabolism,A0A2K3E3N8_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.391364723,-0.391496301,1.232877374
arm_AGPOPm,Purine metabolism,A0A2K3E3N8_wild,[H+]  ,1.271851778,0.747133076,0.841035962
arm_AGPOPm,Purine metabolism,A0A2K3E3N8_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],0.890532494,-0.603105783,1.396675348
arm_AGPOPm,Purine metabolism,A8IVR6_wild,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,0.583628058,-0.686265469,1.433839798
arm_AGPOPm,Purine metabolism,A8IVR6_wild,[H+]  ,1.571334481,0.175109968,1.253171682
arm_AGPOPm,Purine metabolism,A8IVR6_wild,C=C(C(=O)[O-])OP(=O)([O-])[O-],1.096290827,-0.989158452,1.78561151
arm_AGPT,Purine metabolism,A0A2K3DEF1_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.215130612,-0.945659995,1.115278959
arm_AGPT,Purine metabolism,A0A2K3DEF1_wild,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)N=C(NC2=O)N,0.159964859,-1.043313265,1.216470003
arm_AGPT,Purine metabolism,A0A2K3DHS7_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.64505887,-1.344299078,1.377926111
arm_AGPT,Purine metabolism,A0A2K3DHS7_wild,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)N=C(NC2=O)N,0.641491294,-1.398800731,1.475047827
arm_AGPT,Purine metabolism,A0A2K3E0R5_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,0.833503067,-1.009109974,1.346230507
arm_AGPT,Purine metabolism,A0A2K3E0R5_wild,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)N=C(NC2=O)N,0.71878159,-1.021173477,1.411970258
arm_APN,Purine metabolism,A0A2K3CXS8_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.926632762,-1.67414248,1.868715048
arm_APN,Purine metabolism,A0A2K3CXS8_wild,O,2.05376482,-0.637119949,1.837742805
arm_APN,Purine metabolism,A0A2K3CXT4_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.536419034,-1.554849386,1.476565123
arm_APN,Purine metabolism,A0A2K3CXT4_wild,O,1.700885534,-0.521610916,1.44107759
arm_APN,Purine metabolism,A0A2K3D1E3_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.323956907,-1.767999887,1.655949831
arm_APN,Purine metabolism,A0A2K3D1E3_wild,O,1.378302217,-0.807023883,1.534020662
arm_APN,Purine metabolism,A0A2K3D2M9_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.449255764,-1.809512854,1.772136331
arm_APN,Purine metabolism,A0A2K3D2M9_wild,O,1.613625765,-0.473415911,1.713495255
arm_APN,Purine metabolism,A0A2K3D3E2_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.651946723,-1.912061453,1.76603055
arm_APN,Purine metabolism,A0A2K3D3E2_wild,O,1.787893653,-0.645010829,1.633313179
arm_APN,Purine metabolism,A0A2K3D7N5_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.385258347,-1.59820962,1.376721978
arm_APN,Purine metabolism,A0A2K3D7N5_wild,O,1.442998052,-0.535135269,1.253581762
arm_APN,Purine metabolism,A0A2K3DKM3_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.588478327,-1.863061309,1.841729522
arm_APN,Purine metabolism,A0A2K3DKM3_wild,O,1.679010034,-0.573684037,1.832566857
arm_APN,Purine metabolism,A0A2K3E0I9_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.107375622,-1.210417509,1.082648158
